entry_time_et,exit_time_et,side,qty,entry_price,exit_price,pnl_usd,stop_dist_pt,r_multiple,exit_reason,duration_min
2023-01-13 09:40:00,2023-01-13 09:50:00,SHORT,1,11433.75,11459.75,-52.0,25.83,-1.007,entry,10.0
2023-01-16 09:40:00,2023-01-16 11:35:00,LONG,1,11600.25,11578.0,-44.5,24.39,-0.912,entry,115.0
2023-01-17 09:45:00,2023-01-17 11:05:00,LONG,1,11597.5,11583.75,-27.5,23.12,-0.595,entry,80.0
2023-01-18 09:40:00,2023-01-18 10:35:00,LONG,1,11689.0,11655.5,-67.0,23.52,-1.424,entry,55.0
2023-01-19 09:40:00,2023-01-19 13:35:00,SHORT,1,11387.5,11408.0,-41.0,27.6,-0.743,entry,235.0
2023-01-20 09:40:00,2023-01-20 15:55:00,LONG,1,11440.75,11676.25,471.0,29.5,7.982,entry,375.0
2023-01-23 09:40:00,2023-01-23 15:55:00,LONG,1,11737.25,11931.5,388.5,47.25,4.111,entry,375.0
2023-01-24 09:45:00,2023-01-24 09:55:00,LONG,1,11916.0,11884.25,-63.5,29.19,-1.088,entry,10.0
2023-01-25 09:40:00,2023-01-25 11:15:00,SHORT,1,11685.5,11729.75,-88.5,83.2,-0.532,entry,95.0
2023-01-26 09:40:00,2023-01-26 09:50:00,LONG,1,12013.0,11973.5,-79.0,32.6,-1.212,entry,10.0
2023-01-27 09:40:00,2023-01-27 15:55:00,LONG,1,12094.5,12223.25,257.5,39.83,3.232,entry,375.0
2023-01-30 09:40:00,2023-01-30 09:45:00,SHORT,1,12086.5,12119.25,-65.5,23.39,-1.4,entry,5.0
2023-01-31 09:40:00,2023-01-31 15:55:00,LONG,1,12005.0,12153.5,297.0,42.29,3.511,entry,375.0
2023-02-01 09:40:00,2023-02-01 09:45:00,SHORT,1,12112.75,12128.25,-31.0,13.18,-1.176,entry,5.0
2023-02-02 09:40:00,2023-02-02 14:55:00,LONG,1,12708.5,12720.0,23.0,90.37,0.127,entry,315.0
2023-02-03 09:40:00,2023-02-03 13:00:00,LONG,1,12681.0,12715.25,68.5,37.71,0.908,entry,200.0
2023-02-06 09:45:00,2023-02-06 10:15:00,LONG,1,12548.75,12513.25,-71.0,14.53,-2.444,entry,30.0
2023-02-07 09:55:00,2023-02-07 10:40:00,SHORT,1,12497.75,12531.25,-67.0,28.71,-1.167,entry,45.0
2023-02-08 09:45:00,2023-02-08 15:55:00,SHORT,1,12715.75,12543.25,345.0,26.74,6.45,entry,370.0
2023-02-09 09:40:00,2023-02-09 09:45:00,SHORT,1,12639.5,12682.0,-85.0,23.02,-1.846,entry,5.0
2023-02-10 09:40:00,2023-02-10 09:45:00,SHORT,1,12332.0,12369.75,-75.5,24.71,-1.528,entry,5.0
2023-02-13 09:40:00,2023-02-13 15:55:00,LONG,1,12412.5,12544.75,264.5,48.28,2.739,entry,375.0
2023-02-14 09:40:00,2023-02-14 09:45:00,SHORT,1,12499.75,12542.5,-85.5,26.49,-1.614,entry,5.0
2023-02-15 09:40:00,2023-02-15 09:50:00,LONG,1,12596.0,12556.25,-79.5,19.89,-1.999,entry,10.0
2023-02-16 09:40:00,2023-02-16 10:30:00,SHORT,1,12547.25,12626.0,-157.5,87.5,-0.9,entry,50.0
2023-02-17 09:40:00,2023-02-17 10:15:00,SHORT,1,12350.0,12385.5,-71.0,39.38,-0.901,entry,35.0
2023-02-21 09:45:00,2023-02-21 15:55:00,SHORT,1,12252.0,12098.0,308.0,25.97,5.93,entry,370.0
2023-02-22 09:40:00,2023-02-22 09:55:00,LONG,1,12153.5,12122.5,-62.0,31.69,-0.978,entry,15.0
2023-02-23 09:45:00,2023-02-23 10:00:00,LONG,1,12241.25,12207.25,-68.0,30.33,-1.121,entry,15.0
2023-02-24 09:40:00,2023-02-24 14:55:00,SHORT,1,11985.25,12006.0,-41.5,78.16,-0.265,entry,315.0
2023-02-27 09:40:00,2023-02-27 10:35:00,LONG,1,12117.0,12104.0,-26.0,34.65,-0.375,entry,55.0
2023-02-28 10:00:00,2023-02-28 10:25:00,LONG,1,12113.5,12070.5,-86.0,27.21,-1.58,entry,25.0
2023-03-01 09:40:00,2023-03-01 09:45:00,SHORT,1,12031.5,12075.0,-87.0,32.6,-1.334,entry,5.0
2023-03-02 09:50:00,2023-03-02 11:25:00,LONG,1,11900.0,11892.75,-14.5,18.59,-0.39,entry,95.0
2023-03-03 09:40:00,2023-03-03 15:55:00,LONG,1,12144.25,12312.5,336.5,50.82,3.31,entry,375.0
2023-03-06 09:40:00,2023-03-06 12:45:00,LONG,1,12384.75,12392.5,15.5,41.02,0.189,entry,185.0
2023-03-07 09:55:00,2023-03-07 12:20:00,SHORT,1,12333.75,12279.75,108.0,12.92,4.181,entry,145.0
2023-03-08 09:40:00,2023-03-08 09:55:00,SHORT,1,12157.75,12178.5,-41.5,17.91,-1.159,entry,15.0
2023-03-09 09:40:00,2023-03-09 12:00:00,LONG,1,12278.25,12253.25,-50.0,61.73,-0.405,entry,140.0
2023-03-10 09:40:00,2023-03-10 10:55:00,SHORT,1,11902.0,12012.75,-221.5,98.88,-1.12,entry,75.0
2023-03-13 09:40:00,2023-03-13 09:55:00,SHORT,1,11840.0,12004.75,-329.5,156.56,-1.052,entry,15.0
2023-03-14 09:40:00,2023-03-14 14:00:00,LONG,1,12267.0,12224.25,-85.5,115.45,-0.37,entry,260.0
2023-03-15 09:40:00,2023-03-15 09:55:00,LONG,1,12264.5,12209.25,-110.5,36.5,-1.513,entry,15.0
2023-03-16 09:40:00,2023-03-16 09:55:00,SHORT,1,12369.75,12417.25,-95.0,28.55,-1.664,entry,15.0
2023-03-17 09:45:00,2023-03-17 09:50:00,SHORT,1,12705.5,12725.25,-39.5,14.14,-1.397,entry,5.0
2023-03-20 09:40:00,2023-03-20 10:30:00,SHORT,1,12567.25,12617.5,-100.5,60.18,-0.835,entry,50.0
2023-03-21 09:40:00,2023-03-21 10:20:00,LONG,1,12788.0,12750.25,-75.5,41.77,-0.904,entry,40.0
2023-03-22 09:45:00,2023-03-22 12:25:00,LONG,1,12875.75,12883.5,15.5,18.77,0.413,entry,160.0
2023-03-23 09:40:00,2023-03-23 13:50:00,LONG,1,12875.75,12909.0,66.5,58.31,0.57,entry,250.0
2023-03-24 09:40:00,2023-03-24 09:55:00,SHORT,1,12773.75,12821.25,-95.0,46.65,-1.018,entry,15.0
2023-03-27 09:40:00,2023-03-27 10:10:00,LONG,1,12936.0,12917.25,-37.5,15.54,-1.207,entry,30.0
2023-03-28 09:40:00,2023-03-28 15:45:00,SHORT,1,12697.25,12707.25,-20.0,67.8,-0.147,entry,365.0
2023-03-29 09:40:00,2023-03-29 10:45:00,LONG,1,12909.25,12864.0,-90.5,63.34,-0.714,entry,65.0
2023-03-30 09:40:00,2023-03-30 12:35:00,LONG,1,13047.5,13050.5,6.0,28.7,0.105,entry,175.0
2023-03-31 09:40:00,2023-03-31 15:55:00,LONG,1,13133.25,13301.5,336.5,29.12,5.777,entry,375.0
2023-04-03 09:45:00,2023-04-03 10:45:00,LONG,1,13260.25,13208.0,-104.5,36.27,-1.441,entry,60.0
2023-04-04 09:40:00,2023-04-04 09:50:00,SHORT,1,13238.5,13278.75,-80.5,42.07,-0.957,entry,10.0
2023-04-05 09:40:00,2023-04-05 15:55:00,SHORT,1,13146.5,13079.5,134.0,49.52,1.353,entry,375.0
2023-04-06 09:40:00,2023-04-06 10:05:00,SHORT,1,12975.25,13026.25,-102.0,47.17,-1.081,entry,25.0
2023-04-10 09:40:00,2023-04-10 11:05:00,SHORT,1,13007.75,13052.0,-88.5,78.14,-0.566,entry,85.0
2023-04-11 09:40:00,2023-04-11 13:40:00,SHORT,1,13112.25,13109.25,6.0,40.85,0.073,entry,240.0
2023-04-12 09:40:00,2023-04-12 10:25:00,SHORT,1,13092.75,13118.75,-52.0,39.13,-0.664,entry,45.0
2023-04-13 09:40:00,2023-04-13 15:55:00,LONG,1,13056.25,13209.75,307.0,47.74,3.215,entry,375.0
2023-04-14 09:40:00,2023-04-14 10:05:00,LONG,1,13211.5,13177.75,-67.5,47.29,-0.714,entry,25.0
2023-04-17 09:45:00,2023-04-17 10:15:00,SHORT,1,13158.5,13176.75,-36.5,21.54,-0.847,entry,30.0
2023-04-18 09:40:00,2023-04-18 09:55:00,LONG,1,13271.25,13252.0,-38.5,22.52,-0.855,entry,15.0
2023-04-19 09:50:00,2023-04-19 10:00:00,SHORT,1,13091.75,13117.25,-51.0,19.27,-1.323,entry,10.0
2023-04-20 09:40:00,2023-04-20 11:05:00,LONG,1,13109.75,13102.25,-15.0,26.87,-0.279,entry,85.0
2023-04-21 09:50:00,2023-04-21 10:15:00,SHORT,1,13023.0,13053.75,-61.5,32.48,-0.947,entry,25.0
2023-04-24 09:40:00,2023-04-24 10:05:00,LONG,1,13124.75,13078.25,-93.0,49.73,-0.935,entry,25.0
2023-04-25 09:45:00,2023-04-25 15:55:00,SHORT,1,12978.25,12808.5,339.5,24.52,6.923,entry,370.0
2023-04-26 09:40:00,2023-04-26 09:55:00,SHORT,1,12911.0,12960.75,-99.5,34.15,-1.457,entry,15.0
2023-04-27 09:40:00,2023-04-27 15:55:00,LONG,1,13026.5,13231.25,409.5,18.1,11.313,entry,375.0
2023-04-28 09:40:00,2023-04-28 09:45:00,SHORT,1,13185.75,13205.0,-38.5,18.06,-1.066,entry,5.0
2023-05-01 09:40:00,2023-05-01 09:45:00,SHORT,1,13300.0,13315.5,-31.0,11.86,-1.307,entry,5.0
2023-05-02 09:40:00,2023-05-02 13:50:00,SHORT,1,13282.0,13211.75,140.5,15.1,4.653,entry,250.0
2023-05-03 09:40:00,2023-05-03 10:10:00,LONG,1,13217.5,13206.25,-22.5,16.36,-0.688,entry,30.0
2023-05-04 09:40:00,2023-05-04 11:05:00,SHORT,1,13038.0,13089.0,-102.0,60.38,-0.845,entry,85.0
2023-05-05 09:40:00,2023-05-05 15:55:00,LONG,1,13164.75,13324.0,318.5,39.31,4.051,entry,375.0
2023-05-08 09:40:00,2023-05-08 10:45:00,SHORT,1,13276.25,13291.25,-30.0,27.21,-0.551,entry,65.0
2023-05-09 09:50:00,2023-05-09 09:55:00,SHORT,1,13282.0,13309.5,-55.0,12.77,-2.154,entry,5.0
2023-05-10 09:40:00,2023-05-10 10:40:00,LONG,1,13356.0,13336.75,-38.5,23.32,-0.825,entry,60.0
2023-05-11 09:40:00,2023-05-11 10:50:00,SHORT,1,13406.0,13410.25,-8.5,15.4,-0.276,entry,70.0
2023-05-12 09:45:00,2023-05-12 15:50:00,SHORT,1,13444.0,13396.0,96.0,27.48,1.747,entry,365.0
2023-05-15 09:45:00,2023-05-15 10:50:00,SHORT,1,13402.25,13406.25,-8.0,9.46,-0.423,entry,65.0
2023-05-16 09:40:00,2023-05-16 10:10:00,LONG,1,13500.0,13459.5,-81.0,38.25,-1.059,entry,30.0
