date,pnl_pc,stop_pt,r,exit_reason
2019-01-02,273.0,17.5,7.8,
2019-01-03,-37.0,17.5,-1.0571428571428572,
2019-01-04,326.0,17.5,9.314285714285715,
2019-01-07,-37.0,17.5,-1.0571428571428572,
2019-01-08,-37.0,17.5,-1.0571428571428572,
2019-01-09,-37.0,17.5,-1.0571428571428572,
2019-01-10,-37.0,17.5,-1.0571428571428572,
2019-01-11,-37.0,17.5,-1.0571428571428572,
2019-01-14,-37.0,17.5,-1.0571428571428572,
2019-01-15,167.5,17.5,4.785714285714286,
2019-01-16,-37.0,17.5,-1.0571428571428572,
2019-01-17,123.0,17.5,3.5142857142857142,
2019-01-18,-37.0,17.5,-1.0571428571428572,
2019-01-21,-18.0,17.5,-0.5142857142857142,
2019-01-22,116.0,17.5,3.3142857142857145,
2019-01-23,-37.0,17.5,-1.0571428571428572,
2019-01-24,-37.0,17.5,-1.0571428571428572,
2019-01-25,-37.0,17.5,-1.0571428571428572,
2019-01-28,-37.0,17.5,-1.0571428571428572,
2019-01-29,-37.0,17.5,-1.0571428571428572,
2019-01-30,-37.0,17.5,-1.0571428571428572,
2019-01-31,97.0,17.5,2.7714285714285714,
2019-02-01,-37.0,17.5,-1.0571428571428572,
2019-02-04,144.5,17.5,4.128571428571429,
2019-02-05,58.5,17.5,1.6714285714285715,
2019-02-06,-37.0,17.5,-1.0571428571428572,
2019-02-07,-37.0,17.5,-1.0571428571428572,
2019-02-08,-37.0,17.5,-1.0571428571428572,
2019-02-11,-37.0,17.5,-1.0571428571428572,
2019-02-12,72.5,17.5,2.0714285714285716,
2019-02-13,-37.0,17.5,-1.0571428571428572,
2019-02-14,-37.0,17.5,-1.0571428571428572,
2019-02-15,-37.0,17.5,-1.0571428571428572,
2019-02-18,20.5,17.5,0.5857142857142857,
2019-02-19,32.5,17.5,0.9285714285714286,
2019-02-20,-37.0,17.5,-1.0571428571428572,
2019-02-21,-37.0,17.5,-1.0571428571428572,
2019-02-22,51.0,17.5,1.457142857142857,
2019-02-25,-37.0,17.5,-1.0571428571428572,
2019-02-26,41.0,17.5,1.1714285714285715,
2019-02-27,-37.0,17.5,-1.0571428571428572,
2019-02-28,-37.0,17.5,-1.0571428571428572,
2019-03-04,-37.0,17.5,-1.0571428571428572,
2019-03-05,-37.0,17.5,-1.0571428571428572,
2019-03-06,83.5,17.5,2.3857142857142857,
2019-03-07,119.5,17.5,3.414285714285714,
2019-03-08,115.0,17.5,3.2857142857142856,
2019-03-11,197.0,17.5,5.628571428571429,
2019-03-12,-37.0,17.5,-1.0571428571428572,
2019-03-13,11.0,17.5,0.3142857142857143,
2019-03-14,18.5,17.5,0.5285714285714286,
2019-03-15,39.0,17.5,1.1142857142857143,
2019-03-18,-37.0,17.5,-1.0571428571428572,
2019-03-19,-37.0,17.5,-1.0571428571428572,
2019-03-20,-37.0,17.5,-1.0571428571428572,
2019-03-21,247.0,17.5,7.057142857142857,
2019-03-22,-37.0,17.5,-1.0571428571428572,
2019-03-25,-37.0,17.5,-1.0571428571428572,
2019-03-26,-37.0,17.5,-1.0571428571428572,
2019-03-27,-37.0,17.5,-1.0571428571428572,
2019-03-28,-37.0,17.5,-1.0571428571428572,
2019-03-29,-37.0,17.5,-1.0571428571428572,
2019-04-01,-37.0,17.5,-1.0571428571428572,
2019-04-02,-37.0,17.5,-1.0571428571428572,
2019-04-03,-37.0,17.5,-1.0571428571428572,
2019-04-04,-37.0,17.5,-1.0571428571428572,
2019-04-05,18.5,17.5,0.5285714285714286,
2019-04-08,-37.0,17.5,-1.0571428571428572,
2019-04-09,-37.0,17.5,-1.0571428571428572,
2019-04-10,-37.0,17.5,-1.0571428571428572,
2019-04-11,20.0,17.5,0.5714285714285714,
2019-04-12,-16.5,17.5,-0.4714285714285714,
2019-04-15,-37.0,17.5,-1.0571428571428572,
2019-04-16,-37.0,17.5,-1.0571428571428572,
2019-04-17,31.0,17.5,0.8857142857142857,
2019-04-18,-37.0,17.5,-1.0571428571428572,
2019-04-22,93.5,17.5,2.6714285714285713,
2019-04-23,139.5,17.5,3.9857142857142858,
2019-04-24,-37.0,17.5,-1.0571428571428572,
2019-04-25,28.5,17.5,0.8142857142857143,
2019-04-26,-37.0,17.5,-1.0571428571428572,
2019-04-29,-37.0,17.5,-1.0571428571428572,
2019-04-30,-37.0,17.5,-1.0571428571428572,
2019-05-01,-37.0,17.5,-1.0571428571428572,
2019-05-02,-37.0,17.5,-1.0571428571428572,
2019-05-03,100.0,17.5,2.857142857142857,
2019-05-06,164.5,17.5,4.7,
2019-05-07,-37.0,17.5,-1.0571428571428572,
2019-05-08,-37.0,17.5,-1.0571428571428572,
2019-05-09,-37.0,17.5,-1.0571428571428572,
2019-05-10,-37.0,17.5,-1.0571428571428572,
2019-05-13,-37.0,17.5,-1.0571428571428572,
2019-05-14,-37.0,17.5,-1.0571428571428572,
2019-05-15,257.0,17.5,7.3428571428571425,
2019-05-16,84.0,17.5,2.4,
2019-05-17,-37.0,17.5,-1.0571428571428572,
2019-05-20,-37.0,17.5,-1.0571428571428572,
2019-05-21,-37.0,17.5,-1.0571428571428572,
2019-05-22,-37.0,17.5,-1.0571428571428572,
2019-05-23,-37.0,17.5,-1.0571428571428572,
2019-05-24,-37.0,17.5,-1.0571428571428572,
2019-05-27,-12.0,17.5,-0.34285714285714286,
2019-05-28,-37.0,17.5,-1.0571428571428572,
2019-05-29,-37.0,17.5,-1.0571428571428572,
2019-05-30,-37.0,17.5,-1.0571428571428572,
2019-05-31,-37.0,17.5,-1.0571428571428572,
2019-06-03,-37.0,17.5,-1.0571428571428572,
2019-06-04,-37.0,17.5,-1.0571428571428572,
2019-06-05,-37.0,17.5,-1.0571428571428572,
2019-06-06,-37.0,17.5,-1.0571428571428572,
2019-06-07,195.5,17.5,5.585714285714285,
2019-06-10,8.0,17.5,0.22857142857142856,
2019-06-11,-37.0,17.5,-1.0571428571428572,
2019-06-12,-37.0,17.5,-1.0571428571428572,
2019-06-13,-37.0,17.5,-1.0571428571428572,
2019-06-14,-37.0,17.5,-1.0571428571428572,
2019-06-17,42.0,17.5,1.2,
2019-06-18,-37.0,17.5,-1.0571428571428572,
2019-06-19,-37.0,17.5,-1.0571428571428572,
2019-06-20,36.0,17.5,1.0285714285714285,
2019-06-21,-10.5,17.5,-0.3,
2019-06-24,22.5,17.5,0.6428571428571429,
2019-06-25,243.0,17.5,6.942857142857143,
2019-06-26,-37.0,17.5,-1.0571428571428572,
2019-06-27,-37.0,17.5,-1.0571428571428572,
2019-06-28,-37.0,17.5,-1.0571428571428572,
2019-07-01,-37.0,17.5,-1.0571428571428572,
2019-07-02,-37.0,17.5,-1.0571428571428572,
2019-07-03,-37.0,17.5,-1.0571428571428572,
2019-07-04,4.5,17.5,0.12857142857142856,
2019-07-05,-37.0,17.5,-1.0571428571428572,
2019-07-08,-16.0,17.5,-0.45714285714285713,
2019-07-09,128.0,17.5,3.657142857142857,
2019-07-10,-37.0,17.5,-1.0571428571428572,
2019-07-12,56.0,17.5,1.6,
2019-07-15,-28.5,17.5,-0.8142857142857143,
2019-07-17,-37.0,17.5,-1.0571428571428572,
2019-07-18,-37.0,17.5,-1.0571428571428572,
2019-07-19,210.5,17.5,6.014285714285714,
2019-07-22,74.0,17.5,2.1142857142857143,
2019-07-23,-37.0,17.5,-1.0571428571428572,
2019-07-24,142.5,17.5,4.071428571428571,
2019-07-25,52.5,17.5,1.5,
2019-07-26,-37.0,17.5,-1.0571428571428572,
2019-07-29,8.5,17.5,0.24285714285714285,
2019-07-30,37.0,17.5,1.0571428571428572,
2019-07-31,-37.0,17.5,-1.0571428571428572,
2019-08-01,-2.0,17.5,-0.05714285714285714,
2019-08-02,-37.0,17.5,-1.0571428571428572,
2019-08-05,203.0,17.5,5.8,
2019-08-06,-37.0,17.5,-1.0571428571428572,
2019-08-07,-37.0,17.5,-1.0571428571428572,
2019-08-08,224.0,17.5,6.4,
2019-08-09,-37.0,17.5,-1.0571428571428572,
2019-08-12,-37.0,17.5,-1.0571428571428572,
2019-08-13,336.5,17.5,9.614285714285714,
2019-08-14,178.0,17.5,5.085714285714285,
2019-08-15,-37.0,17.5,-1.0571428571428572,
2019-08-19,-37.0,17.5,-1.0571428571428572,
2019-08-20,-37.0,17.5,-1.0571428571428572,
2019-08-21,-37.0,17.5,-1.0571428571428572,
2019-08-22,-37.0,17.5,-1.0571428571428572,
2019-08-23,-37.0,17.5,-1.0571428571428572,
2019-08-26,-37.0,17.5,-1.0571428571428572,
2019-08-27,-37.0,17.5,-1.0571428571428572,
2019-08-28,-37.0,17.5,-1.0571428571428572,
2019-08-29,-37.0,17.5,-1.0571428571428572,
2019-08-30,98.5,17.5,2.8142857142857145,
2019-09-02,-37.0,17.5,-1.0571428571428572,
2019-09-03,-37.0,17.5,-1.0571428571428572,
2019-09-04,-37.0,17.5,-1.0571428571428572,
2019-09-05,93.0,17.5,2.657142857142857,
2019-09-06,-37.0,17.5,-1.0571428571428572,
2019-09-09,63.0,17.5,1.8,
2019-09-10,-37.0,17.5,-1.0571428571428572,
2019-09-11,-37.0,17.5,-1.0571428571428572,
2019-09-12,-37.0,17.5,-1.0571428571428572,
2019-09-13,-37.0,17.5,-1.0571428571428572,
2019-09-16,17.0,17.5,0.4857142857142857,
2019-09-17,62.5,17.5,1.7857142857142858,
2019-09-18,-37.0,17.5,-1.0571428571428572,
2019-09-19,-37.0,17.5,-1.0571428571428572,
2019-09-20,180.5,17.5,5.1571428571428575,
2019-09-23,-37.0,17.5,-1.0571428571428572,
2019-09-24,-37.0,17.5,-1.0571428571428572,
2019-09-25,-37.0,17.5,-1.0571428571428572,
2019-09-26,-37.0,17.5,-1.0571428571428572,
2019-09-27,184.0,17.5,5.257142857142857,
2019-09-30,-37.0,17.5,-1.0571428571428572,
2019-10-01,-37.0,17.5,-1.0571428571428572,
2019-10-02,117.5,17.5,3.357142857142857,
2019-10-03,-37.0,17.5,-1.0571428571428572,
2019-10-04,140.5,17.5,4.014285714285714,
2019-10-07,-37.0,17.5,-1.0571428571428572,
2019-10-08,-37.0,17.5,-1.0571428571428572,
2019-10-09,-37.0,17.5,-1.0571428571428572,
2019-10-10,89.0,17.5,2.5428571428571427,
2019-10-11,-5.0,17.5,-0.14285714285714285,
2019-10-14,8.5,17.5,0.24285714285714285,
2019-10-15,121.0,17.5,3.4571428571428573,
2019-10-16,-37.0,17.5,-1.0571428571428572,
2019-10-17,-37.0,17.5,-1.0571428571428572,
2019-10-18,-37.0,17.5,-1.0571428571428572,
2019-10-21,-37.0,17.5,-1.0571428571428572,
2019-10-22,-37.0,17.5,-1.0571428571428572,
2019-10-23,-37.0,17.5,-1.0571428571428572,
2019-10-24,-37.0,17.5,-1.0571428571428572,
2019-10-25,173.5,17.5,4.957142857142857,
2019-10-28,46.5,17.5,1.3285714285714285,
2019-10-29,74.0,17.5,2.1142857142857143,
2019-10-30,-37.0,17.5,-1.0571428571428572,
2019-10-31,1.5,17.5,0.04285714285714286,
2019-11-01,-37.0,17.5,-1.0571428571428572,
2019-11-04,-37.0,17.5,-1.0571428571428572,
2019-11-05,6.0,17.5,0.17142857142857143,
2019-11-06,-17.5,17.5,-0.5,
2019-11-07,-37.0,17.5,-1.0571428571428572,
2019-11-08,-37.0,17.5,-1.0571428571428572,
2019-11-11,-37.0,17.5,-1.0571428571428572,
2019-11-12,-37.0,17.5,-1.0571428571428572,
2019-11-13,-37.0,17.5,-1.0571428571428572,
2019-11-14,-37.0,17.5,-1.0571428571428572,
2019-11-15,-37.0,17.5,-1.0571428571428572,
2019-11-18,-37.0,17.5,-1.0571428571428572,
2019-11-19,20.0,17.5,0.5714285714285714,
2019-11-20,-37.0,17.5,-1.0571428571428572,
2019-11-21,-37.0,17.5,-1.0571428571428572,
2019-11-22,22.5,17.5,0.6428571428571429,
2019-11-25,79.5,17.5,2.2714285714285714,
2019-11-26,-37.0,17.5,-1.0571428571428572,
2019-11-27,-37.0,17.5,-1.0571428571428572,
2019-11-29,5.5,17.5,0.15714285714285714,
2019-12-02,162.5,17.5,4.642857142857143,
2019-12-03,-37.0,17.5,-1.0571428571428572,
2019-12-04,-37.0,17.5,-1.0571428571428572,
2019-12-05,0.0,17.5,0.0,
2019-12-06,31.0,17.5,0.8857142857142857,
2019-12-09,-37.0,17.5,-1.0571428571428572,
2019-12-10,-37.0,17.5,-1.0571428571428572,
2019-12-11,-37.0,17.5,-1.0571428571428572,
2019-12-12,-37.0,17.5,-1.0571428571428572,
2019-12-13,-37.0,17.5,-1.0571428571428572,
2019-12-16,33.0,17.5,0.9428571428571428,
2019-12-17,-9.5,17.5,-0.2714285714285714,
2019-12-18,-22.0,17.5,-0.6285714285714286,
2019-12-19,75.5,17.5,2.157142857142857,
2019-12-20,-37.0,17.5,-1.0571428571428572,
2019-12-23,9.5,17.5,0.2714285714285714,
2019-12-24,-15.5,17.5,-0.44285714285714284,
2019-12-26,97.0,17.5,2.7714285714285714,
2019-12-27,55.5,17.5,1.5857142857142856,
2019-12-30,68.5,17.5,1.957142857142857,
2019-12-31,56.5,17.5,1.6142857142857143,
2020-01-02,-37.0,17.5,-1.0571428571428572,
2020-01-03,-37.0,17.5,-1.0571428571428572,
2020-01-06,197.0,17.5,5.628571428571429,
2020-01-07,-37.0,17.5,-1.0571428571428572,
2020-01-08,-37.0,17.5,-1.0571428571428572,
2020-01-09,-37.0,17.5,-1.0571428571428572,
2020-01-10,-37.0,17.5,-1.0571428571428572,
2020-01-13,131.0,17.5,3.742857142857143,
2020-01-14,-37.0,17.5,-1.0571428571428572,
2020-01-15,-37.0,17.5,-1.0571428571428572,
2020-01-16,-37.0,17.5,-1.0571428571428572,
2020-01-17,-37.0,17.5,-1.0571428571428572,
2020-01-20,11.0,17.5,0.3142857142857143,
2020-01-21,31.5,17.5,0.9,
2020-01-22,-37.0,17.5,-1.0571428571428572,
2020-01-23,-37.0,17.5,-1.0571428571428572,
2020-01-24,222.5,17.5,6.357142857142857,
2020-01-27,-37.0,17.5,-1.0571428571428572,
2020-01-28,-37.0,17.5,-1.0571428571428572,
2020-01-29,-37.0,17.5,-1.0571428571428572,
2020-01-30,-37.0,17.5,-1.0571428571428572,
2020-01-31,308.5,17.5,8.814285714285715,
2020-02-03,122.5,17.5,3.5,
2020-02-04,-37.0,17.5,-1.0571428571428572,
2020-02-05,104.5,17.5,2.9857142857142858,
2020-02-06,-37.0,17.5,-1.0571428571428572,
2020-02-07,-37.0,17.5,-1.0571428571428572,
2020-02-10,218.0,17.5,6.228571428571429,
2020-02-11,-37.0,17.5,-1.0571428571428572,
2020-02-12,-37.0,17.5,-1.0571428571428572,
2020-02-13,68.0,17.5,1.9428571428571428,
2020-02-14,-37.0,17.5,-1.0571428571428572,
2020-02-17,8.5,17.5,0.24285714285714285,
2020-02-18,-37.0,17.5,-1.0571428571428572,
2020-02-19,46.5,17.5,1.3285714285714285,
2020-02-20,-37.0,17.5,-1.0571428571428572,
2020-02-21,251.0,17.5,7.171428571428572,
2020-02-24,-37.0,17.5,-1.0571428571428572,
2020-02-25,-37.0,17.5,-1.0571428571428572,
2020-02-26,-37.0,17.5,-1.0571428571428572,
2020-02-27,-37.0,17.5,-1.0571428571428572,
2020-02-28,-37.0,17.5,-1.0571428571428572,
2020-03-02,-37.0,17.5,-1.0571428571428572,
2020-03-03,-37.0,17.5,-1.0571428571428572,
2020-03-04,-37.0,17.5,-1.0571428571428572,
2020-03-05,-37.0,17.5,-1.0571428571428572,
2020-03-06,-37.0,17.5,-1.0571428571428572,
2020-03-09,-37.0,17.5,-1.0571428571428572,
2020-03-10,-37.0,17.5,-1.0571428571428572,
2020-03-11,-37.0,17.5,-1.0571428571428572,
2020-03-12,-2.0,17.5,-0.05714285714285714,
2020-03-13,-37.0,17.5,-1.0571428571428572,
2020-03-16,-2.0,17.5,-0.05714285714285714,
2020-03-17,-37.0,17.5,-1.0571428571428572,
2020-03-18,-37.0,17.5,-1.0571428571428572,
2020-03-19,-37.0,17.5,-1.0571428571428572,
2020-03-20,-37.0,17.5,-1.0571428571428572,
2020-03-23,-2.0,17.5,-0.05714285714285714,
2020-03-24,-37.0,17.5,-1.0571428571428572,
2020-03-25,-37.0,17.5,-1.0571428571428572,
2020-03-26,-37.0,17.5,-1.0571428571428572,
2020-03-27,-37.0,17.5,-1.0571428571428572,
2020-03-30,-37.0,17.5,-1.0571428571428572,
2020-03-31,-2.0,17.5,-0.05714285714285714,
2020-04-01,-37.0,17.5,-1.0571428571428572,
2020-04-02,-37.0,17.5,-1.0571428571428572,
2020-04-03,-37.0,17.5,-1.0571428571428572,
2020-04-06,-37.0,17.5,-1.0571428571428572,
2020-04-07,-37.0,17.5,-1.0571428571428572,
2020-04-08,-37.0,17.5,-1.0571428571428572,
2020-04-09,-37.0,17.5,-1.0571428571428572,
2020-04-13,-37.0,17.5,-1.0571428571428572,
2020-04-14,349.5,17.5,9.985714285714286,
2020-04-15,-37.0,17.5,-1.0571428571428572,
2020-04-16,-37.0,17.5,-1.0571428571428572,
2020-04-17,-37.0,17.5,-1.0571428571428572,
2020-04-20,-37.0,17.5,-1.0571428571428572,
2020-04-21,-37.0,17.5,-1.0571428571428572,
2020-04-22,-37.0,17.5,-1.0571428571428572,
2020-04-23,-37.0,17.5,-1.0571428571428572,
2020-04-24,-37.0,17.5,-1.0571428571428572,
2020-04-27,-37.0,17.5,-1.0571428571428572,
2020-04-28,438.5,17.5,12.528571428571428,
2020-04-29,-37.0,17.5,-1.0571428571428572,
2020-04-30,-37.0,17.5,-1.0571428571428572,
2020-05-01,-37.0,17.5,-1.0571428571428572,
2020-05-04,-37.0,17.5,-1.0571428571428572,
2020-05-05,-2.0,17.5,-0.05714285714285714,
2020-05-06,-37.0,17.5,-1.0571428571428572,
2020-05-07,-37.0,17.5,-1.0571428571428572,
2020-05-08,-37.0,17.5,-1.0571428571428572,
2020-05-11,214.5,17.5,6.128571428571429,
