date,pnl_pc,stop_pt,r,exit_reason
2019-01-02,-22.0,10.0,-1.1,
2019-01-03,-22.0,10.0,-1.1,
2019-01-04,326.0,10.0,16.3,
2019-01-07,-22.0,10.0,-1.1,
2019-01-08,-22.0,10.0,-1.1,
2019-01-09,-22.0,10.0,-1.1,
2019-01-10,-22.0,10.0,-1.1,
2019-01-11,-22.0,10.0,-1.1,
2019-01-14,-22.0,10.0,-1.1,
2019-01-15,167.5,10.0,8.375,
2019-01-16,-22.0,10.0,-1.1,
2019-01-17,123.0,10.0,6.15,
2019-01-18,-22.0,10.0,-1.1,
2019-01-21,-22.0,10.0,-1.1,
2019-01-22,-22.0,10.0,-1.1,
2019-01-23,-22.0,10.0,-1.1,
2019-01-24,-22.0,10.0,-1.1,
2019-01-25,-22.0,10.0,-1.1,
2019-01-28,-22.0,10.0,-1.1,
2019-01-29,-22.0,10.0,-1.1,
2019-01-30,-22.0,10.0,-1.1,
2019-01-31,97.0,10.0,4.85,
2019-02-01,-22.0,10.0,-1.1,
2019-02-04,-22.0,10.0,-1.1,
2019-02-05,-22.0,10.0,-1.1,
2019-02-06,-22.0,10.0,-1.1,
2019-02-07,-22.0,10.0,-1.1,
2019-02-08,-22.0,10.0,-1.1,
2019-02-11,-22.0,10.0,-1.1,
2019-02-12,72.5,10.0,3.625,
2019-02-13,-22.0,10.0,-1.1,
2019-02-14,-22.0,10.0,-1.1,
2019-02-15,-22.0,10.0,-1.1,
2019-02-18,20.5,10.0,1.025,
2019-02-19,32.5,10.0,1.625,
2019-02-20,-22.0,10.0,-1.1,
2019-02-21,-22.0,10.0,-1.1,
2019-02-22,-22.0,10.0,-1.1,
2019-02-25,-22.0,10.0,-1.1,
2019-02-26,41.0,10.0,2.05,
2019-02-27,-22.0,10.0,-1.1,
2019-02-28,-22.0,10.0,-1.1,
2019-03-04,-22.0,10.0,-1.1,
2019-03-05,-22.0,10.0,-1.1,
2019-03-06,83.5,10.0,4.175,
2019-03-07,119.5,10.0,5.975,
2019-03-08,-22.0,10.0,-1.1,
2019-03-11,197.0,10.0,9.85,
2019-03-12,-22.0,10.0,-1.1,
2019-03-13,-22.0,10.0,-1.1,
2019-03-14,-22.0,10.0,-1.1,
2019-03-15,39.0,10.0,1.95,
2019-03-18,-22.0,10.0,-1.1,
2019-03-19,-22.0,10.0,-1.1,
2019-03-20,-22.0,10.0,-1.1,
2019-03-21,247.0,10.0,12.35,
2019-03-22,-22.0,10.0,-1.1,
2019-03-25,-22.0,10.0,-1.1,
2019-03-26,-22.0,10.0,-1.1,
2019-03-27,-22.0,10.0,-1.1,
2019-03-28,-22.0,10.0,-1.1,
2019-03-29,-22.0,10.0,-1.1,
2019-04-01,-22.0,10.0,-1.1,
2019-04-02,-22.0,10.0,-1.1,
2019-04-03,-22.0,10.0,-1.1,
2019-04-04,-22.0,10.0,-1.1,
2019-04-05,18.5,10.0,0.925,
2019-04-08,-22.0,10.0,-1.1,
2019-04-09,-22.0,10.0,-1.1,
2019-04-10,-22.0,10.0,-1.1,
2019-04-11,20.0,10.0,1.0,
2019-04-12,-22.0,10.0,-1.1,
2019-04-15,-22.0,10.0,-1.1,
2019-04-16,-22.0,10.0,-1.1,
2019-04-17,31.0,10.0,1.55,
2019-04-18,-22.0,10.0,-1.1,
2019-04-22,93.5,10.0,4.675,
2019-04-23,139.5,10.0,6.975,
2019-04-24,-22.0,10.0,-1.1,
2019-04-25,-22.0,10.0,-1.1,
2019-04-26,-22.0,10.0,-1.1,
2019-04-29,-22.0,10.0,-1.1,
2019-04-30,-22.0,10.0,-1.1,
2019-05-01,-22.0,10.0,-1.1,
2019-05-02,-22.0,10.0,-1.1,
2019-05-03,100.0,10.0,5.0,
2019-05-06,164.5,10.0,8.225,
2019-05-07,-22.0,10.0,-1.1,
2019-05-08,-22.0,10.0,-1.1,
2019-05-09,-22.0,10.0,-1.1,
2019-05-10,-22.0,10.0,-1.1,
2019-05-13,-22.0,10.0,-1.1,
2019-05-14,-22.0,10.0,-1.1,
2019-05-15,257.0,10.0,12.85,
2019-05-16,84.0,10.0,4.2,
2019-05-17,-22.0,10.0,-1.1,
2019-05-20,-22.0,10.0,-1.1,
2019-05-21,-22.0,10.0,-1.1,
2019-05-22,-22.0,10.0,-1.1,
2019-05-23,-22.0,10.0,-1.1,
2019-05-24,-22.0,10.0,-1.1,
2019-05-27,-12.0,10.0,-0.6,
2019-05-28,-22.0,10.0,-1.1,
2019-05-29,-22.0,10.0,-1.1,
2019-05-30,-22.0,10.0,-1.1,
2019-05-31,-22.0,10.0,-1.1,
2019-06-03,-22.0,10.0,-1.1,
2019-06-04,-22.0,10.0,-1.1,
2019-06-05,-22.0,10.0,-1.1,
2019-06-06,-22.0,10.0,-1.1,
2019-06-07,195.5,10.0,9.775,
2019-06-10,-22.0,10.0,-1.1,
2019-06-11,-22.0,10.0,-1.1,
2019-06-12,-22.0,10.0,-1.1,
2019-06-13,-22.0,10.0,-1.1,
