entry_time_et,exit_time_et,side,qty,entry_price,exit_price,pnl_usd,stop_dist_pt,r_multiple,exit_reason,duration_min
2022-10-28 09:30:00,2022-10-28 10:10:00,LONG,15,14946.25,14921.25,-780.0,23.75,-1.09,初始止损,40.0
2022-10-31 09:40:00,2022-10-31 11:50:00,SHORT,15,15133.0,15157.75,-772.5,24.25,-1.06,初始止损,130.0
2022-11-01 09:40:00,2022-11-01 15:55:00,SHORT,15,15242.75,14990.5,7537.5,23.75,10.58,收盘平仓,375.0
2022-11-02 09:30:00,2022-11-02 09:35:00,SHORT,16,14948.25,14973.0,-824.0,23.5,-1.1,初始止损,5.0
2022-11-03 09:40:00,2022-11-03 10:25:00,SHORT,15,14451.25,14477.5,-817.5,24.75,-1.1,初始止损,45.0
2022-11-04 09:30:00,2022-11-04 10:10:00,SHORT,16,14525.0,14549.5,-816.0,24.25,-1.05,初始止损,40.0
2022-11-07 09:30:00,2022-11-07 10:05:00,SHORT,16,14571.25,14595.5,-808.0,24.0,-1.05,初始止损,35.0
2022-11-08 09:30:00,2022-11-08 09:50:00,SHORT,16,14707.25,14731.25,-800.0,23.5,-1.06,初始止损,20.0
2022-11-09 09:30:00,2022-11-09 09:40:00,SHORT,16,14644.5,14668.5,-800.0,23.25,-1.08,初始止损,10.0
2022-11-10 09:45:00,2022-11-10 15:55:00,LONG,16,15037.0,15289.25,8040.0,23.25,10.81,收盘平仓,370.0
2022-11-11 09:30:00,2022-11-11 09:40:00,SHORT,15,15248.25,15275.5,-847.5,25.75,-1.1,初始止损,10.0
2022-11-14 09:30:00,2022-11-14 09:35:00,SHORT,15,15404.0,15431.0,-840.0,25.75,-1.09,初始止损,5.0
2022-11-15 09:35:00,2022-11-15 10:00:00,SHORT,16,15674.0,15699.0,-832.0,24.75,-1.05,初始止损,25.0
2022-11-16 09:40:00,2022-11-16 12:45:00,SHORT,16,15461.25,15486.25,-832.0,24.75,-1.05,初始止损,185.0
2022-11-17 09:30:00,2022-11-17 15:55:00,LONG,16,15242.25,15372.75,4144.0,24.0,5.4,收盘平仓,385.0
2022-11-18 09:30:00,2022-11-18 15:55:00,SHORT,17,15430.75,15368.0,2099.5,23.5,2.63,收盘平仓,385.0
2022-11-21 09:30:00,2022-11-21 09:40:00,SHORT,17,15299.75,15324.25,-867.0,23.25,-1.1,初始止损,10.0
2022-11-22 09:30:00,2022-11-22 10:15:00,SHORT,18,15253.5,15276.5,-864.0,22.25,-1.08,初始止损,45.0
2022-11-23 09:30:00,2022-11-23 12:55:00,LONG,18,15429.0,15406.25,-855.0,22.0,-1.08,初始止损,205.0
2022-11-25 09:30:00,2022-11-25 09:35:00,SHORT,20,15430.25,15450.75,-860.0,20.0,-1.07,初始止损,5.0
2022-11-28 09:30:00,2022-11-28 10:20:00,LONG,20,15408.5,15388.25,-850.0,19.5,-1.09,初始止损,50.0
2022-11-29 09:35:00,2022-11-29 09:40:00,SHORT,20,15251.0,15271.25,-850.0,19.25,-1.1,初始止损,5.0
2022-11-30 09:30:00,2022-11-30 09:35:00,LONG,21,15226.5,15207.5,-840.0,18.75,-1.07,初始止损,5.0
2022-12-01 09:40:00,2022-12-01 10:00:00,LONG,19,15759.75,15738.75,-836.0,20.25,-1.09,初始止损,20.0
2022-12-02 09:30:00,2022-12-02 09:40:00,LONG,19,15562.25,15541.5,-826.5,20.0,-1.09,初始止损,10.0
2022-12-05 09:30:00,2022-12-05 10:00:00,LONG,19,15605.0,15584.5,-817.0,19.75,-1.09,初始止损,30.0
2022-12-06 09:30:00,2022-12-06 15:55:00,SHORT,19,15430.75,15223.0,7856.5,19.75,10.47,收盘平仓,385.0
2022-12-07 09:30:00,2022-12-07 09:40:00,LONG,20,15215.0,15194.25,-870.0,20.0,-1.09,初始止损,10.0
2022-12-08 09:30:00,2022-12-08 09:50:00,SHORT,21,15178.25,15198.0,-871.5,19.5,-1.06,初始止损,20.0
2022-12-09 09:40:00,2022-12-09 09:50:00,LONG,21,15300.5,15281.0,-861.0,19.0,-1.08,初始止损,10.0
2022-12-12 09:35:00,2022-12-12 09:40:00,SHORT,21,15208.5,15227.75,-850.5,18.75,-1.08,初始止损,5.0
2022-12-13 09:30:00,2022-12-13 09:40:00,SHORT,22,15763.0,15781.25,-847.0,18.25,-1.05,初始止损,10.0
2022-12-14 09:30:00,2022-12-14 09:45:00,LONG,20,15533.75,15513.75,-840.0,19.5,-1.08,初始止损,15.0
2022-12-15 09:30:00,2022-12-15 15:55:00,SHORT,19,15187.75,15006.75,6840.0,20.0,9.0,收盘平仓,385.0
2022-12-16 09:30:00,2022-12-16 09:35:00,LONG,20,14984.0,14963.0,-880.0,21.0,-1.05,初始止损,5.0
2022-12-19 09:30:00,2022-12-19 09:35:00,SHORT,20,14842.25,14863.25,-880.0,20.75,-1.06,初始止损,5.0
2022-12-20 09:35:00,2022-12-20 09:40:00,LONG,20,14687.0,14666.25,-870.0,20.5,-1.06,初始止损,5.0
2022-12-21 09:30:00,2022-12-21 09:35:00,SHORT,20,14733.25,14753.75,-860.0,20.0,-1.07,初始止损,5.0
2022-12-22 09:30:00,2022-12-22 15:55:00,SHORT,20,14688.75,14601.0,3470.0,19.75,4.39,收盘平仓,385.0
2022-12-23 09:30:00,2022-12-23 09:40:00,SHORT,20,14534.75,14555.75,-880.0,20.75,-1.06,初始止损,10.0
2022-12-27 09:30:00,2022-12-27 15:55:00,SHORT,20,14565.0,14465.0,3960.0,20.25,4.89,收盘平仓,385.0
2022-12-28 09:30:00,2022-12-28 09:50:00,LONG,21,14522.25,14501.75,-903.0,19.75,-1.09,初始止损,20.0
2022-12-29 09:35:00,2022-12-29 15:55:00,LONG,21,14468.5,14578.25,4567.5,19.75,5.51,收盘平仓,380.0
2022-12-30 09:30:00,2022-12-30 09:40:00,LONG,22,14484.75,14464.5,-935.0,19.75,-1.08,初始止损,10.0
2023-01-03 09:35:00,2023-01-03 09:40:00,LONG,22,14696.25,14676.25,-924.0,19.5,-1.08,初始止损,5.0
2023-01-04 09:30:00,2023-01-04 09:35:00,SHORT,22,14528.0,14548.0,-924.0,19.75,-1.06,初始止损,5.0
2023-01-05 09:30:00,2023-01-05 10:00:00,SHORT,22,14417.5,14437.25,-913.0,19.5,-1.06,初始止损,30.0
2023-01-06 09:35:00,2023-01-06 09:55:00,SHORT,22,14372.25,14392.0,-913.0,19.0,-1.09,初始止损,20.0
2023-01-09 09:30:00,2023-01-09 09:35:00,LONG,21,14766.25,14745.75,-903.0,20.0,-1.07,初始止损,5.0
2023-01-10 09:30:00,2023-01-10 09:35:00,LONG,21,14786.0,14765.75,-892.5,20.0,-1.06,初始止损,5.0
2023-01-11 09:35:00,2023-01-11 09:50:00,LONG,21,14887.5,14867.5,-882.0,19.5,-1.08,初始止损,15.0
2023-01-12 09:40:00,2023-01-12 10:00:00,SHORT,22,14903.25,14922.25,-880.0,19.0,-1.05,初始止损,20.0
2023-01-13 09:30:00,2023-01-13 09:35:00,LONG,21,14997.0,14977.25,-871.5,19.0,-1.09,初始止损,5.0
2023-01-16 09:30:00,2023-01-16 11:30:00,LONG,22,15142.5,15123.75,-869.0,18.75,-1.05,初始止损,120.0
2023-01-17 09:50:00,2023-01-17 09:55:00,LONG,23,15165.75,15148.0,-862.5,17.75,-1.06,初始止损,5.0
2023-01-18 09:55:00,2023-01-18 10:15:00,LONG,23,15265.5,15247.75,-862.5,17.25,-1.09,初始止损,20.0
2023-01-19 09:30:00,2023-01-19 09:35:00,LONG,23,14976.75,14959.25,-851.0,17.5,-1.06,初始止损,5.0
2023-01-20 09:30:00,2023-01-20 09:35:00,SHORT,23,14941.25,14958.75,-851.0,17.25,-1.07,初始止损,5.0
2023-01-23 09:35:00,2023-01-23 15:55:00,LONG,22,15268.75,15477.75,9152.0,17.75,11.72,收盘平仓,380.0
2023-01-24 09:30:00,2023-01-24 09:35:00,LONG,23,15417.25,15398.5,-908.5,18.25,-1.08,初始止损,5.0
2023-01-25 09:30:00,2023-01-25 09:35:00,SHORT,24,15233.75,15251.5,-900.0,17.5,-1.07,初始止损,5.0
2023-01-26 09:30:00,2023-01-26 09:40:00,LONG,23,15582.25,15563.75,-897.0,17.75,-1.1,初始止损,10.0
2023-01-27 09:30:00,2023-01-27 15:55:00,LONG,23,15628.75,15769.5,6428.5,17.75,7.87,收盘平仓,385.0
2023-01-30 09:30:00,2023-01-30 09:35:00,SHORT,24,15618.0,15636.5,-936.0,18.0,-1.08,初始止损,5.0
2023-01-31 09:30:00,2023-01-31 09:35:00,LONG,24,15570.75,15552.5,-924.0,18.0,-1.07,初始止损,5.0
2023-02-01 09:30:00,2023-02-01 09:35:00,SHORT,24,15658.25,15676.5,-924.0,17.75,-1.08,初始止损,5.0
2023-02-02 09:30:00,2023-02-02 09:35:00,LONG,22,16258.75,16239.0,-913.0,19.0,-1.09,初始止损,5.0
2023-02-03 09:30:00,2023-02-03 09:35:00,LONG,20,16171.0,16149.5,-900.0,20.5,-1.1,初始止损,5.0
2023-02-06 09:30:00,2023-02-06 09:35:00,LONG,20,16102.75,16081.5,-890.0,20.75,-1.07,初始止损,5.0
2023-02-07 09:35:00,2023-02-07 09:55:00,LONG,21,16069.0,16048.75,-892.5,20.0,-1.06,初始止损,20.0
2023-02-08 09:40:00,2023-02-08 09:45:00,LONG,20,16288.75,16267.75,-880.0,20.5,-1.07,初始止损,5.0
2023-02-09 09:30:00,2023-02-09 15:55:00,SHORT,20,16239.5,15973.5,10600.0,20.5,12.93,收盘平仓,385.0
2023-02-10 09:30:00,2023-02-10 09:35:00,LONG,21,15917.0,15895.25,-955.5,21.0,-1.08,初始止损,5.0
2023-02-13 09:30:00,2023-02-13 09:35:00,SHORT,22,15918.0,15938.5,-946.0,20.5,-1.05,初始止损,5.0
2023-02-14 09:30:00,2023-02-14 09:35:00,SHORT,22,15992.5,16013.0,-946.0,20.25,-1.06,初始止损,5.0
2023-02-15 09:40:00,2023-02-15 09:50:00,LONG,21,16142.25,16121.0,-934.5,20.25,-1.1,初始止损,10.0
2023-02-16 09:45:00,2023-02-16 10:00:00,LONG,22,16106.5,16086.5,-924.0,20.0,-1.05,初始止损,15.0
2023-02-17 09:35:00,2023-02-17 10:15:00,SHORT,21,15908.0,15929.0,-924.0,20.0,-1.1,初始止损,40.0
2023-02-20 09:35:00,2023-02-20 12:55:00,SHORT,22,15931.5,15913.0,770.0,19.5,0.9,收盘平仓,200.0
2023-02-21 09:35:00,2023-02-21 09:45:00,LONG,23,15813.5,15794.5,-920.0,18.5,-1.08,初始止损,10.0
2023-02-22 09:30:00,2023-02-22 10:00:00,LONG,23,15683.5,15664.5,-920.0,18.5,-1.08,初始止损,30.0
2023-02-23 09:35:00,2023-02-23 09:45:00,SHORT,23,15759.0,15777.75,-908.5,18.0,-1.1,初始止损,10.0
2023-02-24 09:30:00,2023-02-24 09:40:00,LONG,23,15562.25,15543.5,-908.5,18.0,-1.1,初始止损,10.0
2023-02-27 09:35:00,2023-02-27 09:40:00,SHORT,23,15663.0,15681.5,-897.0,18.25,-1.07,初始止损,5.0
2023-02-28 09:30:00,2023-02-28 09:35:00,SHORT,23,15598.0,15616.25,-885.5,18.0,-1.07,初始止损,5.0
2023-03-01 09:30:00,2023-03-01 09:40:00,SHORT,23,15569.5,15587.75,-885.5,17.5,-1.1,初始止损,10.0
2023-03-02 09:30:00,2023-03-02 09:35:00,LONG,24,15425.75,15408.5,-876.0,17.0,-1.07,初始止损,5.0
2023-03-03 09:30:00,2023-03-03 09:35:00,SHORT,24,15669.75,15687.0,-876.0,17.0,-1.07,初始止损,5.0
2023-03-06 09:30:00,2023-03-06 09:35:00,LONG,23,15923.5,15905.75,-862.5,17.25,-1.09,初始止损,5.0
2023-03-07 09:35:00,2023-03-07 09:55:00,LONG,23,15894.5,15876.75,-862.5,17.0,-1.1,初始止损,20.0
2023-03-08 09:40:00,2023-03-08 09:55:00,SHORT,23,15704.0,15721.5,-851.0,17.0,-1.09,初始止损,15.0
2023-03-09 09:35:00,2023-03-09 09:40:00,LONG,24,15833.75,15817.0,-852.0,16.5,-1.08,初始止损,5.0
2023-03-10 09:30:00,2023-03-10 10:05:00,SHORT,23,15508.5,15525.75,-839.5,17.25,-1.06,初始止损,35.0
2023-03-13 09:40:00,2023-03-13 09:45:00,SHORT,22,15257.75,15275.75,-836.0,17.5,-1.09,初始止损,5.0
2023-03-14 09:35:00,2023-03-14 09:50:00,LONG,21,15673.75,15655.0,-829.5,18.5,-1.07,初始止损,15.0
2023-03-15 09:30:00,2023-03-15 09:35:00,LONG,20,15672.75,15653.25,-820.0,18.75,-1.09,初始止损,5.0
2023-03-16 09:55:00,2023-03-16 10:05:00,LONG,20,15835.0,15815.75,-810.0,18.75,-1.08,初始止损,10.0
2023-03-17 09:35:00,2023-03-17 09:40:00,LONG,19,16170.5,16150.25,-807.5,19.75,-1.08,初始止损,5.0
2023-03-20 09:30:00,2023-03-20 09:35:00,SHORT,19,15997.5,16017.5,-798.0,19.5,-1.08,初始止损,5.0
2023-03-21 09:30:00,2023-03-21 09:35:00,LONG,19,16224.75,16204.75,-798.0,19.25,-1.09,初始止损,5.0
2023-03-22 09:35:00,2023-03-22 09:40:00,LONG,19,16296.5,16276.75,-788.5,19.0,-1.09,初始止损,5.0
2023-03-23 09:30:00,2023-03-23 09:40:00,LONG,19,16287.0,16267.5,-779.0,19.5,-1.05,初始止损,10.0
2023-03-24 09:40:00,2023-03-24 09:50:00,SHORT,18,16191.5,16212.0,-774.0,20.0,-1.07,初始止损,10.0
2023-03-27 09:30:00,2023-03-27 09:40:00,SHORT,18,16330.5,16350.75,-765.0,19.5,-1.09,初始止损,10.0
2023-03-28 09:30:00,2023-03-28 15:55:00,SHORT,18,16156.0,16150.25,171.0,19.25,0.25,收盘平仓,385.0
2023-03-29 09:30:00,2023-03-29 10:25:00,LONG,19,16322.25,16303.0,-769.5,18.75,-1.08,初始止损,55.0
2023-03-30 09:55:00,2023-03-30 10:05:00,LONG,19,16497.0,16478.0,-760.0,18.75,-1.07,初始止损,10.0
