entry_time_et,exit_time_et,side,qty,entry_price,exit_price,pnl_usd,stop_dist_pt,r_multiple,exit_reason,duration_min
2020-12-17 09:30:00,2020-12-17 09:35:00,LONG,17,16585.0,16570.75,-518.5,13.5,-1.13,初始止损,5.0
2020-12-18 09:30:00,2020-12-18 15:55:00,SHORT,18,16586.0,16531.25,1935.0,13.0,4.13,收盘平仓,385.0
2020-12-21 09:30:00,2020-12-21 09:40:00,LONG,19,16457.25,16444.25,-532.0,13.0,-1.08,初始止损,10.0
2020-12-22 09:30:00,2020-12-22 09:35:00,SHORT,18,16515.0,16528.75,-531.0,13.5,-1.09,初始止损,5.0
2020-12-23 09:30:00,2020-12-23 09:35:00,SHORT,18,16517.0,16530.5,-522.0,13.5,-1.07,初始止损,5.0
2020-12-24 09:30:00,2020-12-24 11:25:00,LONG,18,16515.75,16502.25,-522.0,13.0,-1.12,初始止损,115.0
2020-12-28 09:30:00,2020-12-28 10:50:00,SHORT,19,16636.5,16636.5,-38.0,12.25,-0.08,保本止损,80.0
2020-12-29 09:30:00,2020-12-29 09:35:00,LONG,19,16736.25,16723.5,-522.5,12.25,-1.12,初始止损,5.0
2020-12-30 09:30:00,2020-12-30 15:55:00,SHORT,19,16702.75,16671.5,1149.5,12.0,2.52,收盘平仓,385.0
2020-12-31 09:30:00,2020-12-31 09:35:00,SHORT,20,16663.75,16675.75,-520.0,11.75,-1.11,初始止损,5.0
2021-01-04 09:30:00,2021-01-04 15:55:00,SHORT,21,16733.0,16516.75,9040.5,11.25,19.13,收盘平仓,385.0
2021-01-05 09:30:00,2021-01-05 11:15:00,LONG,21,16523.25,16523.25,-42.0,12.75,-0.08,保本止损,105.0
2021-01-06 09:30:00,2021-01-06 09:35:00,SHORT,21,16384.75,16397.75,-588.0,12.75,-1.1,初始止损,5.0
2021-01-07 09:30:00,2021-01-07 15:55:00,LONG,20,16590.5,16754.25,6510.0,13.0,12.52,收盘平仓,385.0
2021-01-08 09:40:00,2021-01-08 09:45:00,LONG,20,16867.25,16852.5,-630.0,14.0,-1.12,初始止损,5.0
2021-01-11 09:30:00,2021-01-11 09:40:00,SHORT,20,16763.0,16777.5,-620.0,14.0,-1.11,初始止损,10.0
2021-01-12 09:30:00,2021-01-12 09:40:00,LONG,20,16758.5,16744.0,-620.0,14.0,-1.11,初始止损,10.0
2021-01-13 09:30:00,2021-01-13 09:35:00,LONG,20,16730.75,16716.5,-610.0,14.0,-1.09,初始止损,5.0
2021-01-14 09:30:00,2021-01-14 09:35:00,LONG,20,16824.0,16809.75,-610.0,13.75,-1.11,初始止损,5.0
2021-01-15 09:30:00,2021-01-15 09:55:00,LONG,20,16739.5,16725.5,-600.0,13.5,-1.11,初始止损,25.0
2021-01-18 09:35:00,2021-01-18 09:50:00,SHORT,20,16619.75,16633.75,-600.0,13.75,-1.09,初始止损,15.0
2021-01-19 09:30:00,2021-01-19 09:35:00,LONG,21,16744.25,16731.0,-598.5,12.75,-1.12,初始止损,5.0
2021-01-20 09:30:00,2021-01-20 15:55:00,LONG,21,16972.75,17114.25,5901.0,13.0,10.81,收盘平仓,385.0
2021-01-21 09:30:00,2021-01-21 09:35:00,SHORT,21,17127.25,17141.25,-630.0,13.75,-1.09,初始止损,5.0
2021-01-22 09:35:00,2021-01-22 10:25:00,LONG,21,17178.75,17164.75,-630.0,13.5,-1.11,初始止损,50.0
2021-01-25 09:30:00,2021-01-25 09:45:00,LONG,22,17364.0,17350.75,-627.0,13.0,-1.1,初始止损,15.0
2021-01-26 09:30:00,2021-01-26 09:35:00,LONG,20,17330.5,17316.0,-620.0,14.0,-1.11,初始止损,5.0
2021-01-27 09:30:00,2021-01-27 09:55:00,SHORT,20,17102.0,17102.0,-40.0,13.75,-0.07,保本止损,25.0
2021-01-28 09:40:00,2021-01-28 09:45:00,LONG,18,17065.5,17049.5,-612.0,15.25,-1.11,初始止损,5.0
2021-01-29 09:35:00,2021-01-29 09:45:00,SHORT,18,16881.0,16896.75,-603.0,15.5,-1.08,初始止损,10.0
2021-02-01 09:30:00,2021-02-01 09:40:00,LONG,17,16916.25,16899.5,-603.5,16.25,-1.09,初始止损,10.0
2021-02-02 09:30:00,2021-02-02 15:55:00,LONG,16,17201.5,17277.25,2392.0,17.0,4.4,收盘平仓,385.0
2021-02-03 09:30:00,2021-02-03 10:00:00,SHORT,16,17341.75,17359.75,-608.0,17.25,-1.1,初始止损,30.0
2021-02-04 10:00:00,2021-02-04 10:05:00,SHORT,16,17221.75,17239.75,-608.0,17.0,-1.12,初始止损,5.0
2021-02-05 09:30:00,2021-02-05 09:45:00,SHORT,17,17388.75,17405.5,-603.5,16.5,-1.08,初始止损,15.0
2021-02-08 09:30:00,2021-02-08 09:40:00,SHORT,17,17474.25,17491.0,-603.5,16.0,-1.11,初始止损,10.0
2021-02-09 09:30:00,2021-02-09 09:40:00,LONG,18,17500.5,17485.0,-594.0,15.5,-1.06,初始止损,10.0
2021-02-10 09:30:00,2021-02-10 09:45:00,SHORT,18,17557.0,17572.5,-594.0,14.75,-1.12,初始止损,15.0
2021-02-11 09:50:00,2021-02-11 09:55:00,SHORT,18,17518.25,17533.5,-585.0,15.0,-1.08,初始止损,5.0
2021-02-12 09:30:00,2021-02-12 09:35:00,SHORT,18,17494.75,17510.0,-585.0,14.5,-1.12,初始止损,5.0
2021-02-15 09:40:00,2021-02-15 12:55:00,LONG,18,17683.75,17700.75,576.0,14.5,1.1,收盘平仓,195.0
2021-02-16 09:40:00,2021-02-16 10:00:00,LONG,19,17684.5,17670.0,-589.0,13.75,-1.13,初始止损,20.0
2021-02-18 09:40:00,2021-02-18 09:55:00,LONG,19,17391.5,17377.25,-579.5,14.0,-1.09,初始止损,15.0
2021-02-19 09:30:00,2021-02-19 11:00:00,SHORT,18,17502.75,17517.75,-576.0,14.25,-1.12,初始止损,90.0
2021-02-22 09:30:00,2021-02-22 09:35:00,SHORT,19,17197.25,17211.5,-579.5,14.0,-1.09,初始止损,5.0
2021-02-23 09:30:00,2021-02-23 10:05:00,SHORT,17,16778.0,16778.0,-34.0,15.0,-0.07,保本止损,35.0
2021-02-24 09:40:00,2021-02-24 09:45:00,SHORT,16,16858.0,16874.75,-568.0,16.5,-1.08,初始止损,5.0
2021-02-25 09:30:00,2021-02-25 09:50:00,LONG,15,17075.25,17057.75,-555.0,17.25,-1.07,初始止损,20.0
2021-02-26 09:35:00,2021-02-26 09:40:00,LONG,13,16827.25,16807.0,-552.5,18.75,-1.13,初始止损,5.0
2021-03-01 09:35:00,2021-03-01 09:40:00,SHORT,13,16880.75,16900.75,-546.0,19.25,-1.09,初始止损,5.0
2021-03-02 09:35:00,2021-03-02 15:55:00,SHORT,12,17063.75,16887.0,4218.0,20.0,8.79,收盘平仓,380.0
2021-03-03 09:30:00,2021-03-03 09:35:00,LONG,13,16857.5,16836.5,-572.0,20.0,-1.1,初始止损,5.0
2021-03-04 09:30:00,2021-03-04 09:40:00,LONG,13,16575.0,16554.25,-565.5,20.5,-1.06,初始止损,10.0
2021-03-05 09:35:00,2021-03-05 09:40:00,SHORT,12,16292.25,16314.75,-564.0,21.75,-1.08,初始止损,5.0
2021-03-08 09:30:00,2021-03-08 09:35:00,SHORT,11,16370.75,16395.0,-555.5,22.75,-1.11,初始止损,5.0
2021-03-09 09:30:00,2021-03-09 09:40:00,LONG,11,16466.75,16442.75,-550.0,23.5,-1.06,初始止损,10.0
2021-03-11 09:30:00,2021-03-11 09:35:00,LONG,10,16825.0,16798.75,-545.0,24.5,-1.11,初始止损,5.0
2021-03-12 09:35:00,2021-03-12 09:40:00,SHORT,10,16635.0,16661.25,-545.0,24.75,-1.1,初始止损,5.0
2021-03-15 09:35:00,2021-03-15 09:45:00,SHORT,10,16723.25,16749.25,-540.0,24.5,-1.1,初始止损,10.0
2021-03-16 09:30:00,2021-03-16 14:05:00,LONG,10,16996.5,16970.75,-535.0,23.75,-1.13,初始止损,275.0
2021-03-17 09:30:00,2021-03-17 09:45:00,SHORT,11,16790.75,16814.0,-533.5,23.25,-1.04,初始止损,15.0
2021-03-18 09:30:00,2021-03-18 09:40:00,LONG,10,16819.25,16793.75,-530.0,23.5,-1.13,初始止损,10.0
2021-03-19 10:00:00,2021-03-19 10:10:00,SHORT,10,16528.0,16553.25,-525.0,24.0,-1.09,初始止损,10.0
2021-03-22 09:30:00,2021-03-22 09:40:00,LONG,10,16790.5,16765.5,-520.0,23.5,-1.11,初始止损,10.0
2021-03-23 09:30:00,2021-03-23 10:05:00,SHORT,10,16911.25,16936.0,-515.0,23.5,-1.1,初始止损,35.0
2021-03-24 09:30:00,2021-03-24 11:05:00,SHORT,10,16854.25,16854.25,-20.0,22.75,-0.04,保本止损,95.0
2021-03-25 09:35:00,2021-03-25 09:45:00,LONG,10,16600.75,16576.0,-515.0,22.75,-1.13,初始止损,10.0
2021-03-26 09:30:00,2021-03-26 11:20:00,LONG,11,16606.0,16583.75,-511.5,22.25,-1.04,初始止损,110.0
2021-03-29 09:30:00,2021-03-29 09:40:00,LONG,10,16769.0,16744.75,-505.0,22.25,-1.13,初始止损,10.0
2021-03-30 09:30:00,2021-03-30 10:40:00,SHORT,11,16657.25,16679.25,-506.0,21.5,-1.07,初始止损,70.0
2021-03-31 09:30:00,2021-03-31 15:55:00,LONG,11,16790.75,16902.75,2442.0,21.0,5.29,收盘平仓,385.0
2021-04-01 09:30:00,2021-04-01 15:55:00,LONG,11,17085.25,17132.5,1017.5,21.0,2.2,收盘平仓,385.0
2021-04-05 09:30:00,2021-04-05 15:55:00,LONG,12,17254.75,17400.0,3462.0,20.75,6.95,收盘平仓,385.0
2021-04-06 09:30:00,2021-04-06 09:35:00,SHORT,12,17370.0,17392.0,-552.0,20.75,-1.11,初始止损,5.0
2021-04-07 09:30:00,2021-04-07 09:40:00,SHORT,13,17339.25,17359.5,-552.5,20.0,-1.06,初始止损,10.0
2021-04-08 09:30:00,2021-04-08 09:45:00,LONG,13,17551.0,17531.0,-546.0,19.25,-1.09,初始止损,15.0
2021-04-09 09:40:00,2021-04-09 15:55:00,LONG,13,17520.25,17647.5,3282.5,18.75,6.73,收盘平仓,375.0
2021-04-12 09:45:00,2021-04-12 10:00:00,SHORT,14,17581.75,17601.0,-567.0,18.25,-1.11,初始止损,15.0
2021-04-13 09:35:00,2021-04-13 09:40:00,LONG,15,17749.75,17732.0,-562.5,17.5,-1.07,初始止损,5.0
2021-04-14 09:30:00,2021-04-14 15:55:00,SHORT,15,17781.75,17626.75,4620.0,17.25,8.93,收盘平仓,385.0
2021-04-15 09:30:00,2021-04-15 10:00:00,LONG,16,17773.0,17755.5,-592.0,17.25,-1.07,初始止损,30.0
2021-04-16 09:30:00,2021-04-16 09:40:00,SHORT,16,17801.25,17818.75,-592.0,17.25,-1.07,初始止损,10.0
2021-04-19 09:30:00,2021-04-19 10:00:00,LONG,16,17816.75,17799.5,-584.0,16.5,-1.11,初始止损,30.0
2021-04-20 09:35:00,2021-04-20 09:40:00,LONG,16,17707.0,17689.75,-584.0,16.25,-1.12,初始止损,5.0
2021-04-21 09:35:00,2021-04-21 09:40:00,SHORT,16,17529.75,17546.75,-576.0,16.25,-1.11,初始止损,5.0
2021-04-22 09:30:00,2021-04-22 10:25:00,SHORT,16,17709.25,17726.25,-576.0,16.25,-1.11,初始止损,55.0
2021-04-23 09:30:00,2021-04-23 09:45:00,LONG,16,17631.0,17614.25,-568.0,16.5,-1.08,初始止损,15.0
2021-04-26 09:40:00,2021-04-26 09:50:00,LONG,16,17755.25,17738.5,-568.0,16.5,-1.08,初始止损,10.0
2021-04-27 09:30:00,2021-04-27 15:55:00,SHORT,16,17839.75,17769.75,2208.0,16.0,4.31,收盘平仓,385.0
2021-04-28 09:30:00,2021-04-28 09:45:00,SHORT,17,17722.25,17738.25,-578.0,15.5,-1.1,初始止损,15.0
2021-04-29 09:30:00,2021-04-29 15:55:00,SHORT,18,17843.5,17773.25,2493.0,15.0,4.62,收盘平仓,385.0
2021-04-30 09:30:00,2021-04-30 11:20:00,LONG,18,17682.5,17682.5,-36.0,15.25,-0.07,保本止损,110.0
2021-05-03 09:30:00,2021-05-03 10:05:00,SHORT,18,17710.25,17725.75,-594.0,14.75,-1.12,初始止损,35.0
2021-05-04 09:30:00,2021-05-04 15:55:00,SHORT,18,17458.25,17361.5,3447.0,14.75,6.49,收盘平仓,385.0
2021-05-05 09:30:00,2021-05-05 09:35:00,LONG,18,17461.25,17445.25,-612.0,15.75,-1.08,初始止损,5.0
2021-05-06 09:30:00,2021-05-06 09:35:00,SHORT,18,17249.25,17265.25,-612.0,15.75,-1.08,初始止损,5.0
2021-05-07 09:30:00,2021-05-07 09:35:00,SHORT,18,17491.5,17507.25,-603.0,15.75,-1.06,初始止损,5.0
2021-05-10 09:30:00,2021-05-10 15:55:00,SHORT,17,17386.5,17174.5,7174.0,15.75,13.4,收盘平仓,385.0
2021-05-11 09:35:00,2021-05-11 10:30:00,LONG,18,16981.75,16981.75,-36.0,16.5,-0.06,保本止损,55.0
2021-05-13 09:30:00,2021-05-13 09:35:00,LONG,17,16957.75,16939.5,-654.5,17.75,-1.08,初始止损,5.0
2021-05-14 09:30:00,2021-05-14 09:35:00,LONG,17,17067.25,17049.25,-646.0,17.75,-1.07,初始止损,5.0
2021-05-17 09:30:00,2021-05-17 09:35:00,SHORT,16,17109.0,17128.0,-640.0,18.25,-1.1,初始止损,5.0
2021-05-18 09:30:00,2021-05-18 09:35:00,SHORT,16,17142.25,17161.0,-632.0,18.0,-1.1,初始止损,5.0
2021-05-19 09:30:00,2021-05-19 09:35:00,LONG,16,16848.0,16829.25,-632.0,17.75,-1.11,初始止损,5.0
2021-05-20 09:30:00,2021-05-20 15:55:00,LONG,16,17147.5,17304.75,5000.0,18.0,8.68,收盘平仓,385.0
2021-05-21 09:35:00,2021-05-21 09:55:00,SHORT,17,17324.5,17343.0,-663.0,18.25,-1.07,初始止损,20.0
2021-05-24 09:30:00,2021-05-24 15:55:00,LONG,17,17347.5,17455.75,3646.5,18.0,5.96,收盘平仓,385.0
2021-05-25 09:30:00,2021-05-25 09:40:00,SHORT,18,17510.25,17528.25,-684.0,18.0,-1.06,初始止损,10.0
2021-05-26 09:45:00,2021-05-26 10:20:00,SHORT,18,17488.75,17506.75,-684.0,17.5,-1.09,初始止损,35.0
2021-05-27 09:45:00,2021-05-27 09:50:00,SHORT,19,17469.75,17486.5,-674.5,16.5,-1.08,初始止损,5.0
2021-05-28 09:35:00,2021-05-28 10:25:00,LONG,20,17535.25,17519.25,-680.0,15.75,-1.08,初始止损,50.0
2021-05-31 09:45:00,2021-05-31 12:55:00,SHORT,20,17486.75,17473.0,510.0,15.25,0.84,收盘平仓,190.0
2021-06-01 09:40:00,2021-06-01 09:45:00,LONG,21,17571.5,17556.5,-672.0,14.5,-1.1,初始止损,5.0
2021-06-02 09:30:00,2021-06-02 09:35:00,LONG,22,17496.25,17482.0,-671.0,14.25,-1.07,初始止损,5.0
2021-06-03 09:35:00,2021-06-03 10:05:00,SHORT,22,17337.5,17351.75,-671.0,14.0,-1.09,初始止损,30.0
2021-06-04 09:30:00,2021-06-04 15:55:00,LONG,22,17460.75,17584.75,5412.0,14.0,8.79,收盘平仓,385.0
2021-06-08 09:35:00,2021-06-08 09:50:00,LONG,23,17717.5,17703.25,-701.5,14.0,-1.09,初始止损,15.0
2021-06-09 09:40:00,2021-06-09 09:45:00,LONG,23,17701.25,17687.0,-701.5,13.75,-1.11,初始止损,5.0
2021-06-10 09:30:00,2021-06-10 10:45:00,LONG,24,17687.75,17687.75,-48.0,13.25,-0.08,保本止损,75.0
2021-06-11 09:30:00,2021-06-11 09:35:00,SHORT,24,17770.5,17784.0,-696.0,13.25,-1.09,初始止损,5.0
2021-06-14 09:30:00,2021-06-14 09:35:00,SHORT,25,17781.25,17794.0,-687.5,12.75,-1.08,初始止损,5.0
2021-06-15 09:30:00,2021-06-15 09:35:00,SHORT,25,17880.25,17893.0,-687.5,12.75,-1.08,初始止损,5.0
2021-06-16 09:30:00,2021-06-16 09:35:00,LONG,25,17864.75,17852.0,-687.5,12.5,-1.1,初始止损,5.0
2021-06-17 09:30:00,2021-06-17 15:55:00,LONG,24,17786.0,17964.25,8508.0,13.0,13.63,收盘平仓,385.0
2021-06-18 09:40:00,2021-06-18 09:45:00,LONG,25,17922.75,17909.0,-737.5,13.5,-1.09,初始止损,5.0
2021-06-21 09:30:00,2021-06-21 09:40:00,SHORT,25,17805.25,17819.0,-737.5,13.25,-1.11,初始止损,10.0
2021-06-22 09:30:00,2021-06-22 09:40:00,LONG,25,17958.5,17945.0,-725.0,13.25,-1.09,初始止损,10.0
2021-06-23 09:30:00,2021-06-23 09:35:00,LONG,25,18103.25,18089.75,-725.0,13.25,-1.09,初始止损,5.0
2021-06-24 09:30:00,2021-06-24 13:20:00,LONG,26,18167.5,18154.75,-715.0,12.75,-1.08,初始止损,230.0
2021-06-25 09:30:00,2021-06-25 09:35:00,LONG,25,18195.0,18181.75,-712.5,12.75,-1.12,初始止损,5.0
2021-06-28 09:30:00,2021-06-28 15:55:00,LONG,26,18247.5,18319.25,3679.0,12.25,5.78,收盘平仓,385.0
2021-06-29 09:35:00,2021-06-29 10:05:00,LONG,27,18324.75,18312.0,-742.5,12.25,-1.12,初始止损,30.0
2021-06-30 09:30:00,2021-06-30 09:35:00,SHORT,28,18341.5,18353.5,-728.0,12.0,-1.08,初始止损,5.0
2021-07-01 09:30:00,2021-07-01 09:40:00,LONG,29,18361.5,18350.0,-725.0,11.5,-1.09,初始止损,10.0
2021-07-02 09:35:00,2021-07-02 09:40:00,LONG,29,18464.0,18452.5,-725.0,11.25,-1.11,初始止损,5.0
2021-07-05 09:35:00,2021-07-05 12:55:00,SHORT,29,18505.75,18501.25,203.0,11.25,0.31,收盘平仓,200.0
2021-07-06 09:30:00,2021-07-06 09:40:00,LONG,30,18569.0,18558.0,-720.0,10.75,-1.12,初始止损,10.0
2021-07-07 09:30:00,2021-07-07 09:35:00,SHORT,30,18636.0,18647.0,-720.0,10.75,-1.12,初始止损,5.0
2021-07-08 09:35:00,2021-07-08 09:40:00,LONG,30,18439.75,18428.75,-720.0,10.75,-1.12,初始止损,5.0
2021-07-09 09:35:00,2021-07-09 09:40:00,SHORT,28,18492.25,18503.75,-700.0,11.5,-1.09,初始止损,5.0
